id,labels,status,x,y,color
2018-8815-15/08/2019,,Rear End,138.60825,-34.9065373,black
2018-8816-15/08/2019,,Hit Fixed Object,139.8392246,-35.1058833,blue
2018-8817-15/08/2019,,Right Turn,138.4774477,-35.2782865,gray
2018-8818-15/08/2019,,Hit Fixed Object,139.2916704,-35.1220355,blue
2018-8819-15/08/2019,,Hit Fixed Object,138.6555017,-34.8213388,blue
2018-8820-15/08/2019,,Hit Animal,138.6896009,-34.7826873,pink
2018-8821-15/08/2019,,Hit Fixed Object,138.314462,-33.3226377,blue
2018-8822-15/08/2019,,Hit Fixed Object,138.7730693,-35.3925554,blue
2018-8823-15/08/2019,,Hit Parked Vehicle,138.4943712,-34.9154262,green
2018-8824-15/08/2019,,Roll Over,138.5147083,-35.1008401,pink
2018-8825-15/08/2019,,Hit Fixed Object,138.6687483,-34.8073742,blue
2018-8826-15/08/2019,,Rear End,138.5751016,-34.7102703,black
2018-8827-15/08/2019,,Right Turn,138.6962632,-34.6788293,gray
2018-8828-15/08/2019,,Roll Over,139.0073628,-34.801931,pink
2018-8829-15/08/2019,,Rear End,138.6402761,-34.7994126,black
2018-8830-15/08/2019,,Right Angle,138.5998214,-34.9766868,yellow
2018-8831-15/08/2019,,Rear End,138.551311,-34.9045282,black
2018-8832-15/08/2019,,Right Angle,138.5357915,-35.0167853,yellow
2018-8833-15/08/2019,,Hit Pedestrian,138.616346,-34.9516152,azure
2018-8834-15/08/2019,,Right Angle,138.5284588,-34.971399,yellow
2018-8835-15/08/2019,,Hit Parked Vehicle,138.6043149,-34.9503569,green
2018-8836-15/08/2019,,Rear End,138.5903691,-34.7309268,black
2018-8837-15/08/2019,,Rear End,138.6299709,-34.5901667,black
2018-8838-15/08/2019,,Right Angle,138.8561687,-35.0666732,yellow
2018-8839-15/08/2019,,Right Turn,138.6759188,-34.8396017,gray
2018-8840-15/08/2019,,Right Angle,138.579872,-34.8943017,yellow
2018-8841-15/08/2019,,Side Swipe,138.5542273,-35.079426,cyan
2018-8842-15/08/2019,,Hit Pedestrian,138.5916684,-34.9248256,azure
2018-8843-15/08/2019,,Right Turn,138.5495211,-35.0176151,gray
2018-8844-15/08/2019,,Hit Fixed Object,138.7114155,-34.6891339,blue
2018-8845-15/08/2019,,Hit Fixed Object,138.8118736,-35.0367732,blue
2018-8846-15/08/2019,,Rear End,138.6943649,-34.8163224,black
2018-8847-15/08/2019,,Hit Fixed Object,138.6399693,-34.8628942,blue
2018-8848-15/08/2019,,Right Turn,138.6713528,-34.7198496,gray
2018-8849-15/08/2019,,Hit Pedestrian,138.6742362,-34.8886046,azure
2018-8850-15/08/2019,,Hit Fixed Object,138.562446,-34.9240693,blue
2018-8851-15/08/2019,,Side Swipe,138.5810981,-34.7276346,cyan
2018-8852-15/08/2019,,Right Angle,138.6708794,-34.9035029,yellow
2018-8853-15/08/2019,,Right Angle,138.6338938,-34.7707427,yellow
2018-8854-15/08/2019,,Hit Pedestrian,138.6094343,-34.9763009,azure
2018-8855-15/08/2019,,Rear End,138.6919699,-34.7936284,black
2018-8856-15/08/2019,,Hit Fixed Object,138.9014643,-34.8924046,blue
2018-8857-15/08/2019,,Side Swipe,139.8687714,-35.7104392,cyan
2018-8858-15/08/2019,,Hit Fixed Object,138.7492376,-34.6001092,blue
2018-8859-15/08/2019,,Hit Animal,139.0180843,-34.8574607,pink
2018-8860-15/08/2019,,Hit Fixed Object,138.6235007,-34.8841572,blue
2018-8861-15/08/2019,,Head On,138.7073391,-34.6857894,ivory
2018-8862-15/08/2019,,Hit Fixed Object,138.8619108,-34.8856883,blue
2018-8863-15/08/2019,,Hit Fixed Object,138.731,-35.5088173,blue
2018-8864-15/08/2019,,Right Angle,137.7171186,-33.9627222,yellow
2018-8865-15/08/2019,,Side Swipe,138.5915182,-34.8413757,cyan
2018-8866-15/08/2019,,Right Turn,138.6978043,-34.791963,gray
2018-8867-15/08/2019,,Right Angle,138.7248676,-34.922862,yellow
2018-8868-15/08/2019,,Hit Fixed Object,138.9797118,-35.3787323,blue
2018-8869-15/08/2019,,Right Angle,138.5884859,-35.0268773,yellow
2018-8870-15/08/2019,,Rear End,138.6016146,-34.8480937,black
2018-8871-15/08/2019,,Rear End,138.6268078,-34.7795127,black
2018-8872-15/08/2019,,Right Turn,138.5532662,-34.9429927,gray
2018-8873-15/08/2019,,Hit Pedestrian,138.6362849,-34.8813288,azure
2018-8874-15/08/2019,,Rear End,138.5024357,-34.8556874,black
2018-8875-15/08/2019,,Other,138.6517139,-34.6705135,orange
2018-8876-15/08/2019,,Rear End,138.6740033,-34.8103332,black
2018-8877-15/08/2019,,Rear End,138.5000421,-35.1461859,black
2018-8878-15/08/2019,,Right Turn,138.6236584,-34.8815239,gray
2018-8879-15/08/2019,,Rear End,138.508106,-35.1958194,black
2018-8880-15/08/2019,,Hit Fixed Object,138.5002047,-34.8254819,blue
2018-8881-15/08/2019,,Hit Fixed Object,139.0805477,-34.4694915,blue
2018-8882-15/08/2019,,Hit Parked Vehicle,138.6701463,-34.9226969,green
2018-8883-15/08/2019,,Hit Pedestrian,138.53407,-34.8803215,azure
2018-8884-15/08/2019,,Right Angle,138.6557978,-34.7995678,yellow
2018-8885-15/08/2019,,Hit Animal,140.8890973,-32.0978781,pink
2018-8886-15/08/2019,,Head On,138.7360033,-34.892511,ivory
2018-8887-15/08/2019,,Hit Parked Vehicle,138.6541704,-34.708329,green
2018-8888-15/08/2019,,Right Turn,138.6805226,-34.8338972,gray
2018-8889-15/08/2019,,Side Swipe,138.5322742,-34.9013671,cyan
2018-8890-15/08/2019,,Rear End,138.5363486,-35.1256115,black
2018-8891-15/08/2019,,Hit Fixed Object,138.571776,-34.8824261,blue
2018-8892-15/08/2019,,Head On,138.6747822,-34.8957777,ivory
2018-8893-15/08/2019,,Rear End,138.5683375,-34.892868,black
2018-8894-15/08/2019,,Rear End,138.5594173,-35.0242016,black
2018-8895-15/08/2019,,Rear End,138.6639825,-34.772266,black
2018-8896-15/08/2019,,Hit Parked Vehicle,138.6248051,-34.7808706,green
2018-8897-15/08/2019,,Right Angle,138.5671752,-34.9675563,yellow
2018-8898-15/08/2019,,Side Swipe,138.6150014,-34.9196382,cyan
2018-8899-15/08/2019,,Side Swipe,138.6762674,-34.8568962,cyan
2018-8900-15/08/2019,,Rear End,138.5467198,-34.8988887,black
2018-8901-15/08/2019,,Hit Fixed Object,140.7477517,-34.1787977,blue
2018-8902-15/08/2019,,Hit Pedestrian,138.7017929,-34.648298,azure
2018-8903-15/08/2019,,Hit Fixed Object,138.497179,-35.1380833,blue
2018-8904-15/08/2019,,Hit Fixed Object,138.5475211,-34.8746434,blue
2018-8905-15/08/2019,,Right Angle,138.6562839,-34.7990254,yellow
2018-8906-15/08/2019,,Rear End,138.6549893,-34.7668101,black
2018-8907-15/08/2019,,Rear End,138.5845084,-34.8303898,black
2018-8908-15/08/2019,,Side Swipe,138.5677432,-35.0214132,cyan
2018-8909-15/08/2019,,Right Turn,138.5532662,-34.9429927,gray
2018-8910-15/08/2019,,Roll Over,140.9173236,-37.7983228,pink
2018-8911-15/08/2019,,Rear End,138.5985476,-34.9215174,black
2018-8912-15/08/2019,,Hit Pedestrian,138.5153592,-34.980277,azure
2018-8913-15/08/2019,,Rear End,139.191685,-34.401222,black
2018-8914-15/08/2019,,Head On,138.7536761,-34.6145151,ivory
2018-8915-15/08/2019,,Hit Pedestrian,138.6563765,-34.7989218,azure
2018-8916-15/08/2019,,Right Turn,138.582765,-34.9421865,gray
2018-8917-15/08/2019,,Side Swipe,138.6451633,-34.7579163,cyan
2018-8918-15/08/2019,,Rear End,138.5735809,-35.0188032,black
2018-8919-15/08/2019,,Hit Fixed Object,138.707376,-34.5736759,blue
2018-8920-15/08/2019,,Hit Parked Vehicle,138.5777576,-34.9967194,green
2018-8921-15/08/2019,,Rear End,138.5890878,-35.0039304,black
2018-8922-15/08/2019,,Hit Fixed Object,138.6652505,-34.957872,blue
2018-8923-15/08/2019,,Right Angle,138.6943791,-34.6903325,yellow
2018-8924-15/08/2019,,Hit Fixed Object,137.4839294,-35.7199282,blue
2018-8925-15/08/2019,,Rear End,138.5437319,-34.872424,black
2018-8926-15/08/2019,,Right Angle,138.5678953,-34.6927765,yellow
2018-8927-15/08/2019,,Right Angle,138.5476056,-34.9026331,yellow
2018-8928-15/08/2019,,Rear End,138.6417367,-34.930386,black
2018-8929-15/08/2019,,Hit Animal,138.7947515,-35.0264428,pink
2018-8930-15/08/2019,,Right Angle,138.6455149,-34.8647709,yellow
2018-8931-15/08/2019,,Rear End,138.5479268,-34.8676997,black
2018-8932-15/08/2019,,Rear End,138.5285752,-34.8766477,black
2018-8933-15/08/2019,,Rear End,138.6315759,-34.8091771,black
2018-8934-15/08/2019,,Right Angle,138.5564744,-34.9861037,yellow
2018-8935-15/08/2019,,Right Turn,138.543611,-34.8866524,gray
2018-8936-15/08/2019,,Rear End,138.5741805,-34.9830444,black
2018-8937-15/08/2019,,Right Turn,138.6336161,-34.9397075,gray
2018-8938-15/08/2019,,Rear End,138.6226719,-34.8822743,black
2018-8939-15/08/2019,,Right Turn,138.6662021,-34.883508,gray
2018-8940-15/08/2019,,Side Swipe,138.5538997,-34.9245552,cyan
2018-8941-15/08/2019,,Right Angle,138.5330422,-34.8790274,yellow
2018-8942-15/08/2019,,Rear End,138.5057494,-35.1271917,black
2018-8943-15/08/2019,,Right Angle,138.5922568,-34.861784,yellow
2018-8944-15/08/2019,,Hit Object on Road,138.8368026,-33.3737657,khaki
2018-8945-15/08/2019,,Hit Parked Vehicle,138.2143561,-34.0119217,green
2018-8946-15/08/2019,,Right Angle,140.404183,-37.5673324,yellow
2018-8947-15/08/2019,,Right Angle,138.6193644,-34.8758437,yellow
2018-8948-15/08/2019,,Right Angle,138.6199732,-33.8520865,yellow
2018-8949-15/08/2019,,Hit Animal,140.2874333,-32.2882578,pink
2018-8950-15/08/2019,,Side Swipe,138.6180868,-34.856759,cyan
2018-8951-15/08/2019,,Hit Parked Vehicle,138.6708026,-34.7416842,green
2018-8952-15/08/2019,,Side Swipe,138.5173217,-35.0977931,cyan
2018-8953-15/08/2019,,Roll Over,135.5159616,-34.6034011,pink
2018-8954-15/08/2019,,Hit Fixed Object,138.5609164,-34.9492248,blue
2018-8955-15/08/2019,,Hit Animal,139.8624186,-33.0429398,pink
2018-8956-15/08/2019,,Rear End,138.5019139,-35.1378653,black
2018-8957-15/08/2019,,Rear End,138.4980246,-34.9255481,black
2018-8958-15/08/2019,,Rear End,138.5706482,-35.0212924,black
2018-8959-15/08/2019,,Roll Over,135.795696,-34.6782773,pink
2018-8960-15/08/2019,,Rear End,138.5136341,-34.9123102,black
2018-8961-15/08/2019,,Rear End,138.582765,-34.9421865,black
2018-8962-15/08/2019,,Right Angle,138.5925636,-34.9080541,yellow
2018-8963-15/08/2019,,Right Turn,138.5228,-35.0150688,gray
2018-8964-15/08/2019,,Roll Over,138.8834792,-35.2821416,pink
2018-8965-15/08/2019,,Right Angle,138.643519,-34.8662889,yellow
2018-8966-15/08/2019,,Rear End,138.5635051,-34.9677421,black
2018-8967-15/08/2019,,Hit Fixed Object,138.6894495,-35.0218197,blue
2018-8968-15/08/2019,,Side Swipe,138.5781034,-34.8327794,cyan
2018-8969-15/08/2019,,Hit Fixed Object,138.6834678,-34.8064423,blue
2018-8970-15/08/2019,,Rear End,138.6093936,-35.0586709,black
2018-8971-15/08/2019,,Right Angle,140.5630871,-34.4572958,yellow
2018-8972-15/08/2019,,Rear End,137.5285213,-33.0239173,black
2018-8973-15/08/2019,,Rear End,138.5226191,-35.0127239,black
2018-8974-15/08/2019,,Roll Over,140.8506533,-37.9372565,pink
2018-8975-15/08/2019,,Right Turn,138.5381553,-34.9813652,gray
2018-8976-15/08/2019,,Rear End,138.5993922,-34.809269,black
2018-8977-15/08/2019,,Rear End,138.5744597,-34.9235856,black
2018-8978-15/08/2019,,Right Turn,138.6329088,-34.8744724,gray
2018-8979-15/08/2019,,Hit Fixed Object,138.558067,-35.208181,blue
2018-8980-15/08/2019,,Hit Parked Vehicle,138.6955194,-34.8282866,green
2018-8981-15/08/2019,,Rear End,138.5975054,-34.8100642,black
2018-8982-15/08/2019,,Rear End,138.6489028,-34.7539374,black
2018-8983-15/08/2019,,Rear End,138.4733966,-35.3285707,black
2018-8984-15/08/2019,,Right Turn,138.5817669,-34.966815,gray
2018-8985-15/08/2019,,Rear End,138.6122677,-34.9407203,black
2018-8986-15/08/2019,,Rear End,138.7022377,-34.6682912,black
2018-8987-15/08/2019,,Right Angle,138.6397237,-34.7630238,yellow
2018-8988-15/08/2019,,Hit Fixed Object,138.4713998,-35.1498949,blue
2018-8989-15/08/2019,,Left Road - Out of Control,137.6116524,-34.5041135,brown
2018-8990-15/08/2019,,Hit Fixed Object,138.4223087,-35.3967782,blue
2018-8991-15/08/2019,,Right Angle,138.6366855,-34.8821273,yellow
2018-8992-15/08/2019,,Hit Pedestrian,140.4603967,-34.2556141,azure
2018-8993-15/08/2019,,Side Swipe,138.5660415,-34.9037786,cyan
2018-8994-15/08/2019,,Right Angle,138.4926818,-35.2220735,yellow
2018-8995-15/08/2019,,Right Angle,138.5563778,-34.9995184,yellow
2018-8996-15/08/2019,,Side Swipe,138.5643485,-34.8753748,cyan
2018-8997-15/08/2019,,Right Angle,138.6739572,-34.8848158,yellow
2018-8998-15/08/2019,,Rear End,138.5147344,-34.8409738,black
2018-8999-15/08/2019,,Rear End,138.6220556,-34.9270437,black
2018-9000-15/08/2019,,Rear End,138.6125775,-34.9088174,black
2018-9001-15/08/2019,,Rear End,138.5896999,-34.9521682,black
2018-9002-15/08/2019,,Rear End,138.5500342,-35.0175948,black
2018-9003-15/08/2019,,Right Angle,138.6004019,-34.8737623,yellow
2018-9004-15/08/2019,,Side Swipe,138.8092787,-35.0284263,cyan
2018-9005-15/08/2019,,Side Swipe,138.5777,-34.9400393,cyan
2018-9006-15/08/2019,,Hit Parked Vehicle,138.6597412,-34.8461235,green
2018-9007-15/08/2019,,Rear End,138.595847,-34.9245356,black
2018-9008-15/08/2019,,Rear End,138.5368765,-34.8510048,black
2018-9009-15/08/2019,,Right Turn,138.5896999,-34.9521682,gray
2018-9010-15/08/2019,,Right Angle,138.5368765,-34.8510048,yellow
2018-9011-15/08/2019,,Right Angle,138.6063055,-34.9325958,yellow
2018-9012-15/08/2019,,Right Angle,138.5670531,-35.0001425,yellow
2018-9013-15/08/2019,,Side Swipe,138.5891773,-34.9009308,cyan
2018-9014-15/08/2019,,Rear End,138.6438584,-34.9581175,black
2018-9015-15/08/2019,,Side Swipe,140.7436804,-34.1768255,cyan
2018-9016-15/08/2019,,Side Swipe,138.5829653,-34.8407628,cyan
2018-9017-15/08/2019,,Right Angle,138.5710006,-34.9403231,yellow
2018-9018-15/08/2019,,Rear End,138.8771851,-34.226182,black
2018-9019-15/08/2019,,Hit Fixed Object,138.6494683,-34.8461487,blue
2018-9020-15/08/2019,,Left Road - Out of Control,137.2679579,-32.6645876,brown
2018-9021-15/08/2019,,Rear End,138.5976867,-34.8738101,black
2018-9022-15/08/2019,,Side Swipe,138.5987794,-34.9301907,cyan
2018-9023-15/08/2019,,Rear End,138.6296006,-34.9075216,black
2018-9024-15/08/2019,,Rear End,140.5710783,-34.4526632,black
2018-9025-15/08/2019,,Rear End,138.5257962,-34.9058351,black
2018-9026-15/08/2019,,Side Swipe,138.6161683,-34.9278229,cyan
2018-9027-15/08/2019,,Hit Parked Vehicle,138.6118033,-34.9653005,green
2018-9028-15/08/2019,,Hit Fixed Object,138.4797741,-35.1463894,blue
2018-9029-15/08/2019,,Rear End,138.6575507,-34.9031912,black
2018-9030-15/08/2019,,Rear End,138.7081159,-34.9983416,black
2018-9031-15/08/2019,,Hit Fixed Object,138.5967765,-34.8291908,blue
2018-9032-15/08/2019,,Hit Fixed Object,138.5436912,-35.1042313,blue
2018-9033-15/08/2019,,Hit Fixed Object,138.5793536,-34.8896402,blue
2018-9034-15/08/2019,,Hit Fixed Object,138.6890498,-34.7645906,blue
2018-9035-15/08/2019,,Hit Fixed Object,138.5123804,-34.8728183,blue
2018-9036-15/08/2019,,Rear End,138.5574068,-34.9989073,black
2018-9037-15/08/2019,,Hit Parked Vehicle,138.5136347,-34.9877808,green
2018-9038-15/08/2019,,Hit Fixed Object,139.1989402,-35.1337267,blue
2018-9039-15/08/2019,1,Head On,140.7413177,-36.9972655,ivory
2018-9040-15/08/2019,,Rear End,138.6554617,-34.7820992,black
2018-9041-15/08/2019,,Side Swipe,138.5763681,-34.9087853,cyan
2018-9042-15/08/2019,,Hit Fixed Object,138.6170205,-35.0856865,blue
2018-9043-15/08/2019,,Hit Parked Vehicle,138.6310411,-34.9244895,green
2018-9044-15/08/2019,,Rear End,138.6765769,-34.815891,black
2018-9045-15/08/2019,,Side Swipe,138.5697138,-34.9240985,cyan
2018-9046-15/08/2019,,Rear End,138.5579623,-35.0062106,black
2018-9047-15/08/2019,,Rear End,138.5559631,-34.9792347,black
2018-9048-15/08/2019,,Right Angle,138.4859855,-34.8472941,yellow
2018-9049-15/08/2019,,Rear End,138.6391286,-34.896929,black
2018-9050-15/08/2019,,Hit Fixed Object,137.7742961,-32.48769,blue
2018-9051-15/08/2019,,Rear End,138.6025824,-34.8814899,black
2018-9052-15/08/2019,,Hit Fixed Object,138.5996484,-34.8559458,blue
2018-9053-15/08/2019,1,Right Angle,138.1841859,-33.3263038,yellow
2018-9054-15/08/2019,,Left Road - Out of Control,139.3967691,-26.0581465,brown
2018-9055-15/08/2019,,Rear End,138.582765,-34.9421865,black
2018-9056-15/08/2019,,Hit Fixed Object,138.5173761,-34.8686043,blue
2018-9057-15/08/2019,,Hit Parked Vehicle,140.7816088,-37.8241882,green
2018-9058-15/08/2019,,Right Angle,138.6346382,-34.8712347,yellow
2018-9059-15/08/2019,,Right Angle,138.5330422,-34.8790274,yellow
2018-9060-15/08/2019,,Hit Fixed Object,138.513618,-34.8900423,blue
2018-9061-15/08/2019,1,Hit Fixed Object,140.7197381,-36.9313761,blue
2018-9062-15/08/2019,,Rear End,138.5537163,-35.017401,black
2018-9063-15/08/2019,,Side Swipe,138.5983369,-34.8976226,cyan
2018-9064-15/08/2019,,Rear End,138.5573811,-34.9624066,black
2018-9065-15/08/2019,,Hit Fixed Object,138.6588529,-34.6699864,blue
2018-9066-15/08/2019,,Hit Fixed Object,138.4953756,-34.9094382,blue
2018-9067-15/08/2019,,Side Swipe,138.4892972,-34.8801779,cyan
2018-9068-15/08/2019,,Hit Parked Vehicle,138.6063858,-34.7661254,green
2018-9069-15/08/2019,,Hit Fixed Object,138.5597835,-35.029492,blue
2018-9070-15/08/2019,,Hit Parked Vehicle,138.6157373,-34.7596727,green
2018-9071-15/08/2019,,Hit Fixed Object,138.7192081,-34.7688402,blue
2018-9072-15/08/2019,,Right Turn,138.5783638,-34.9172617,gray
2018-9073-15/08/2019,,Right Turn,138.5638997,-35.0822888,gray
2018-9074-15/08/2019,,Rear End,138.5487698,-34.9211761,black
2018-9075-15/08/2019,,Hit Fixed Object,138.873983,-34.9554049,blue
2018-9076-15/08/2019,,Right Turn,138.6712722,-34.8763987,gray
2018-9077-15/08/2019,,Right Turn,138.6240239,-34.8380606,gray
2018-9078-15/08/2019,,Hit Parked Vehicle,138.6128989,-34.9314902,green
2018-9079-15/08/2019,,Rear End,138.5961818,-34.788338,black
2018-9080-15/08/2019,,Right Angle,138.5146213,-34.9063754,yellow
2018-9081-15/08/2019,,Side Swipe,138.6233902,-34.9279131,cyan
2018-9082-15/08/2019,,Roll Over,133.9917369,-27.358457,pink
2018-9083-15/08/2019,,Right Angle,138.5038726,-34.8815374,yellow
2018-9084-15/08/2019,,Right Angle,138.5034989,-34.8766886,yellow
2018-9085-15/08/2019,,Hit Fixed Object,138.8522843,-33.9339506,blue
2018-9086-15/08/2019,,Hit Fixed Object,138.5184438,-35.1366543,blue
2018-9087-15/08/2019,,Rear End,138.5509079,-34.8746126,black
2018-9088-15/08/2019,,Right Turn,138.7373839,-34.6100904,gray
2018-9089-15/08/2019,,Head On,138.5493268,-34.8839121,ivory
2018-9090-15/08/2019,,Head On,138.9975521,-35.0988305,ivory
2018-9091-15/08/2019,,Side Swipe,138.5926232,-34.9305038,cyan
2018-9092-15/08/2019,,Rear End,138.5272442,-35.090528,black
2018-9093-15/08/2019,,Rear End,138.6069102,-34.8011395,black
2018-9094-15/08/2019,,Rear End,138.6072852,-34.8007257,black
2018-9095-15/08/2019,,Hit Parked Vehicle,138.6505578,-34.9387763,green
2018-9096-15/08/2019,,Rear End,138.575495,-34.8748515,black
2018-9097-15/08/2019,,Right Angle,138.5499626,-34.9599627,yellow
2018-9098-15/08/2019,,Right Turn,138.7017295,-34.8703651,gray
2018-9100-15/08/2019,,Side Swipe,137.7641038,-32.4889183,cyan
2018-9101-15/08/2019,,Right Turn,138.5565253,-34.9869785,gray
2018-9102-15/08/2019,,Hit Parked Vehicle,138.6147201,-34.8677328,green
2018-9103-15/08/2019,,Rear End,138.6234543,-34.9156755,black
2018-9104-15/08/2019,,Hit Parked Vehicle,138.5835718,-34.9428595,green
2018-9105-15/08/2019,,Hit Fixed Object,139.3568021,-34.0954262,blue
2018-9106-15/08/2019,,Right Angle,138.6274263,-34.9194667,yellow
2018-9107-15/08/2019,,Hit Pedestrian,138.6398235,-34.896087,azure
2018-9108-15/08/2019,,Side Swipe,138.5412073,-34.8508878,cyan
2018-9109-15/08/2019,,Hit Fixed Object,138.9944711,-34.4722525,blue
2018-9110-15/08/2019,,Hit Animal,138.9433645,-34.5610535,pink
2018-9111-15/08/2019,,Rear End,138.6763969,-34.7465783,black
2018-9112-15/08/2019,,Hit Fixed Object,138.6659263,-34.6584946,blue
2018-9113-15/08/2019,,Rear End,138.5626082,-34.8343171,black
2018-9114-15/08/2019,,Hit Fixed Object,138.8680726,-35.1105517,blue
2018-9115-15/08/2019,,Right Angle,137.5511103,-33.0238964,yellow
2018-9116-15/08/2019,,Rear End,138.5797267,-34.9192452,black
2018-9117-15/08/2019,,Right Turn,138.6078027,-34.9211765,gray
2018-9118-15/08/2019,,Right Turn,138.5307928,-35.1012834,gray
2018-9119-15/08/2019,,Right Angle,138.6161112,-34.7729837,yellow
2018-9120-15/08/2019,,Hit Animal,138.6244439,-35.3622642,pink
2018-9121-15/08/2019,,Rear End,138.6391736,-34.8006408,black
2018-9122-15/08/2019,,Side Swipe,138.5519423,-34.9246603,cyan
2018-9123-15/08/2019,,Right Turn,138.5368765,-34.8510048,gray
2018-9124-15/08/2019,,Hit Parked Vehicle,138.6041164,-34.8086178,green
2018-9125-15/08/2019,1,Hit Fixed Object,140.8690388,-37.8561909,blue
2018-9126-15/08/2019,,Roll Over,138.6503743,-34.6161437,pink
2018-9127-15/08/2019,,Hit Parked Vehicle,138.492343,-34.8495531,green
2018-9128-15/08/2019,,Hit Parked Vehicle,138.5500883,-34.9011086,green
2018-9129-15/08/2019,,Rear End,138.5841056,-34.8745353,black
