id,pole_nr,color,area,row,status,x,y,labels
2187,1,yellow,T3,T3-123,03-Panels,5.617106532,35.52669273,
2188,2,yellow,T3,T3-123,03-Panels,5.617104332,35.52676573,
2189,3,yellow,T3,T3-123,03-Panels,5.617102032,35.52684143,
2190,4,yellow,T3,T3-123,03-Panels,5.617099832,35.52691443,
2191,5,yellow,T3,T3-123,03-Panels,5.617097832,35.52697793,
2192,6,yellow,T3,T3-123,03-Panels,5.617095632,35.52705083,
2193,7,yellow,T3,T3-123,03-Panels,5.617093332,35.52712653,
2194,8,yellow,T3,T3-123,03-Panels,5.617091132,35.52719953,
2195,9,yellow,T3,T3-123,03-Panels,5.617089232,35.52726293,
2196,10,yellow,T3,T3-123,03-Panels,5.617087032,35.52733593,
2197,11,yellow,T3,T3-123,03-Panels,5.617084732,35.52741163,
2198,12,yellow,T3,T3-123,03-Panels,5.617082532,35.52748463,
2199,13,yellow,T3,T3-123,03-Panels,5.617080632,35.52754803,
2200,14,yellow,T3,T3-123,03-Panels,5.617078432,35.52762103,
2201,15,yellow,T3,T3-123,03-Panels,5.617076132,35.52769673,
2202,16,yellow,T3,T3-123,03-Panels,5.617073932,35.52776963,
2203,17,yellow,T3,T3-123,03-Panels,5.617072032,35.52783323,
2204,18,yellow,T3,T3-123,03-Panels,5.617069832,35.52790613,
2205,21,yellow,T3,T3-124,03-Panels,5.617063432,35.52811823,
2206,22,yellow,T3,T3-124,03-Panels,5.617061132,35.52819123,
2207,23,yellow,T3,T3-124,03-Panels,5.617058932,35.52826693,
2208,24,yellow,T3,T3-124,03-Panels,5.617056632,35.52833983,
2209,25,yellow,T3,T3-124,03-Panels,5.617054732,35.52840333,
2210,26,yellow,T3,T3-124,03-Panels,5.617052532,35.52847633,
2211,27,yellow,T3,T3-124,03-Panels,5.617050232,35.52855203,
2212,28,yellow,T3,T3-124,03-Panels,5.617048032,35.52862493,
2213,29,yellow,T3,T3-124,03-Panels,5.617046132,35.52868843,
2214,30,yellow,T3,T3-124,03-Panels,5.617043932,35.52876133,
2215,31,yellow,T3,T3-124,03-Panels,5.617041632,35.52883703,
2216,32,yellow,T3,T3-124,03-Panels,5.617039432,35.52891003,
2217,33,yellow,T3,T3-124,03-Panels,5.617037532,35.52897353,
2218,34,yellow,T3,T3-124,03-Panels,5.617035332,35.52904653,
2219,35,yellow,T3,T3-124,03-Panels,5.617033032,35.52912213,
2220,36,yellow,T3,T3-124,03-Panels,5.617030832,35.52919513,
2221,37,yellow,T3,T3-124,03-Panels,5.617028932,35.52925863,
2222,38,yellow,T3,T3-124,03-Panels,5.617026732,35.52933153,
2223,1,yellow,T3,T3-125,03-Panels,5.617268132,35.52669613,
2224,2,yellow,T3,T3-125,03-Panels,5.617265832,35.52676903,
2225,3,yellow,T3,T3-125,03-Panels,5.617263632,35.52684473,
2226,4,yellow,T3,T3-125,03-Panels,5.617261332,35.52691773,
2227,5,yellow,T3,T3-125,03-Panels,5.617259432,35.52698123,
2228,6,yellow,T3,T3-125,03-Panels,5.617257232,35.52705413,
2229,7,yellow,T3,T3-125,03-Panels,5.617254932,35.52712983,
2230,8,yellow,T3,T3-125,03-Panels,5.617252732,35.52720283,
2231,9,yellow,T3,T3-125,03-Panels,5.617250832,35.52726633,
2232,10,yellow,T3,T3-125,03-Panels,5.617248632,35.52733923,
2233,11,yellow,T3,T3-125,03-Panels,5.617246332,35.52741493,
2234,12,yellow,T3,T3-125,03-Panels,5.617244132,35.52748793,
2235,13,yellow,T3,T3-125,03-Panels,5.617242232,35.52755143,
2236,14,yellow,T3,T3-125,03-Panels,5.617240032,35.52762433,
2237,15,yellow,T3,T3-125,03-Panels,5.617237732,35.52770003,
2238,16,yellow,T3,T3-125,03-Panels,5.617235532,35.52777303,
2239,17,yellow,T3,T3-125,03-Panels,5.617233632,35.52783653,
2240,18,yellow,T3,T3-125,03-Panels,5.617231432,35.52790953,
2241,21,yellow,T3,T3-126,03-Panels,5.617224932,35.52812153,
2242,22,yellow,T3,T3-126,03-Panels,5.617222732,35.52819453,
2243,23,yellow,T3,T3-126,03-Panels,5.617220432,35.52827023,
2244,24,yellow,T3,T3-126,03-Panels,5.617218232,35.52834323,
2245,25,yellow,T3,T3-126,03-Panels,5.617216332,35.52840663,
2246,26,yellow,T3,T3-126,03-Panels,5.617214132,35.52847963,
2247,27,yellow,T3,T3-126,03-Panels,5.617211832,35.52855533,
2248,28,yellow,T3,T3-126,03-Panels,5.617209632,35.52862833,
2249,29,yellow,T3,T3-126,03-Panels,5.617207732,35.52869173,
2250,30,yellow,T3,T3-126,03-Panels,5.617205532,35.52876473,
2251,31,yellow,T3,T3-126,03-Panels,5.617203232,35.52884043,
2252,32,yellow,T3,T3-126,03-Panels,5.617201032,35.52891333,
2253,33,yellow,T3,T3-126,03-Panels,5.617199132,35.52897683,
2254,34,yellow,T3,T3-126,03-Panels,5.617196932,35.52904983,
2255,35,yellow,T3,T3-126,03-Panels,5.617194632,35.52912553,
2256,36,yellow,T3,T3-126,03-Panels,5.617192432,35.52919843,
2257,37,yellow,T3,T3-126,03-Panels,5.617190432,35.52926193,
2258,38,yellow,T3,T3-126,03-Panels,5.617188232,35.52933493,
2285,1,yellow,T3,T3-129,03-Panels,5.617548132,35.52812823,
2286,2,yellow,T3,T3-129,03-Panels,5.617545932,35.52820123,
2287,3,yellow,T3,T3-129,03-Panels,5.617543632,35.52827683,
2288,4,yellow,T3,T3-129,03-Panels,5.617541432,35.52834983,
2289,5,yellow,T3,T3-129,03-Panels,5.617539532,35.52841333,
2290,6,yellow,T3,T3-129,03-Panels,5.617537332,35.52848633,
2291,7,yellow,T3,T3-129,03-Panels,5.617535032,35.52856193,
2292,8,yellow,T3,T3-129,03-Panels,5.617532832,35.52863493,
2293,9,yellow,T3,T3-129,03-Panels,5.617530932,35.52869843,
2294,10,yellow,T3,T3-129,03-Panels,5.617528732,35.52877133,
2295,11,yellow,T3,T3-129,03-Panels,5.617526432,35.52884703,
2296,12,yellow,T3,T3-129,03-Panels,5.617524232,35.52892003,
2297,13,yellow,T3,T3-129,03-Panels,5.617522232,35.52898353,
2298,14,yellow,T3,T3-129,03-Panels,5.617520032,35.52905643,
2299,15,yellow,T3,T3-129,03-Panels,5.617517732,35.52913213,
2300,16,yellow,T3,T3-129,03-Panels,5.617515532,35.52920513,
2301,17,yellow,T3,T3-129,03-Panels,5.617513632,35.52926863,
2302,18,yellow,T3,T3-129,03-Panels,5.617511432,35.52934153,
2303,1,yellow,T3,T3-130,03-Panels,5.617752832,35.52670613,
2304,2,yellow,T3,T3-130,03-Panels,5.617750632,35.52677903,
2305,3,yellow,T3,T3-130,03-Panels,5.617748332,35.52685473,
2306,4,yellow,T3,T3-130,03-Panels,5.617746132,35.52692773,
2307,5,yellow,T3,T3-130,03-Panels,5.617744232,35.52699113,
2308,6,yellow,T3,T3-130,03-Panels,5.617742032,35.52706403,
2309,7,yellow,T3,T3-130,03-Panels,5.617739732,35.52713973,
2310,8,yellow,T3,T3-130,03-Panels,5.617737532,35.52721273,
2311,9,yellow,T3,T3-130,03-Panels,5.617735632,35.52727623,
2312,10,yellow,T3,T3-130,03-Panels,5.617733432,35.52734923,
2313,11,yellow,T3,T3-130,03-Panels,5.617731132,35.52742493,
2314,12,yellow,T3,T3-130,03-Panels,5.617728932,35.52749793,
2315,13,yellow,T3,T3-130,03-Panels,5.617726932,35.52756143,
2316,14,yellow,T3,T3-130,03-Panels,5.617724732,35.52763433,
2317,15,yellow,T3,T3-130,03-Panels,5.617722532,35.52771003,
2318,16,yellow,T3,T3-130,03-Panels,5.617720232,35.52778303,
2319,17,yellow,T3,T3-130,03-Panels,5.617718332,35.52784653,
2320,18,yellow,T3,T3-130,03-Panels,5.617716132,35.52791943,
2321,21,azure2,T3,T3-131,02-Trackers,5.617709732,35.52813153,
2322,22,azure2,T3,T3-131,02-Trackers,5.617707532,35.52820453,
2323,23,azure2,T3,T3-131,02-Trackers,5.617705232,35.52828023,
2324,24,azure2,T3,T3-131,02-Trackers,5.617703032,35.52835313,
2325,25,azure2,T3,T3-131,02-Trackers,5.617701132,35.52841663,
2326,26,azure2,T3,T3-131,02-Trackers,5.617698932,35.52848963,
2327,27,azure2,T3,T3-131,02-Trackers,5.617696632,35.52856533,
2328,28,azure2,T3,T3-131,02-Trackers,5.617694432,35.52863833,
2329,29,azure2,T3,T3-131,02-Trackers,5.617692532,35.52870173,
2330,30,azure2,T3,T3-131,02-Trackers,5.617690232,35.52877473,
2331,31,azure2,T3,T3-131,02-Trackers,5.617688032,35.52885043,
2332,32,azure2,T3,T3-131,02-Trackers,5.617685732,35.52892333,
2333,33,azure2,T3,T3-131,02-Trackers,5.617683832,35.52898683,
2334,34,azure2,T3,T3-131,02-Trackers,5.617681632,35.52905983,
2335,35,azure2,T3,T3-131,02-Trackers,5.617679332,35.52913543,
2336,36,azure2,T3,T3-131,02-Trackers,5.617677132,35.52920843,
2337,37,azure2,T3,T3-131,02-Trackers,5.617675232,35.52927193,
2338,38,azure2,T3,T3-131,02-Trackers,5.617673032,35.52934493,
2339,1,azure2,T3,T3-132,02-Trackers,5.617914432,35.52670943,
2340,2,azure2,T3,T3-132,02-Trackers,5.617912232,35.52678243,
2341,3,azure2,T3,T3-132,02-Trackers,5.617909932,35.52685803,
2342,4,azure2,T3,T3-132,02-Trackers,5.617907732,35.52693103,
2343,5,azure2,T3,T3-132,02-Trackers,5.617905832,35.52699443,
2344,6,azure2,T3,T3-132,02-Trackers,5.617903632,35.52706743,
2345,7,azure2,T3,T3-132,02-Trackers,5.617901332,35.52714313,
2346,8,azure2,T3,T3-132,02-Trackers,5.617899132,35.52721603,
2347,9,azure2,T3,T3-132,02-Trackers,5.617897232,35.52727963,
2348,10,azure2,T3,T3-132,02-Trackers,5.617895032,35.52735253,
2349,11,azure2,T3,T3-132,02-Trackers,5.617892732,35.52742823,
2350,12,azure2,T3,T3-132,02-Trackers,5.617890532,35.52750123,
2351,13,azure2,T3,T3-132,02-Trackers,5.617888532,35.52756473,
2352,14,azure2,T3,T3-132,02-Trackers,5.617886332,35.52763773,
2353,15,azure2,T3,T3-132,02-Trackers,5.617884032,35.52771333,
2354,16,azure2,T3,T3-132,02-Trackers,5.617881832,35.52778633,
2355,17,azure2,T3,T3-132,02-Trackers,5.617879932,35.52784983,
2356,18,azure2,T3,T3-132,02-Trackers,5.617877732,35.52792283,
2357,21,azure2,T3,T3-133,02-Trackers,5.617871332,35.52813483,
2358,22,azure2,T3,T3-133,02-Trackers,5.617869132,35.52820783,
2359,23,azure2,T3,T3-133,02-Trackers,5.617866832,35.52828353,
2360,24,azure2,T3,T3-133,02-Trackers,5.617864632,35.52835653,
2361,25,azure2,T3,T3-133,02-Trackers,5.617862732,35.52842003,
2362,26,azure2,T3,T3-133,02-Trackers,5.617860532,35.52849293,
2363,27,azure2,T3,T3-133,02-Trackers,5.617858232,35.52856863,
2364,28,azure2,T3,T3-133,02-Trackers,5.617856032,35.52864163,
2365,29,azure2,T3,T3-133,02-Trackers,5.617854032,35.52870503,
2366,30,azure2,T3,T3-133,02-Trackers,5.617851832,35.52877803,
2367,31,azure2,T3,T3-133,02-Trackers,5.617849532,35.52885373,
2368,32,azure2,T3,T3-133,02-Trackers,5.617847332,35.52892663,
2369,33,azure2,T3,T3-133,02-Trackers,5.617845432,35.52899013,
2370,34,azure2,T3,T3-133,02-Trackers,5.617843232,35.52906313,
2371,35,azure2,T3,T3-133,02-Trackers,5.617840932,35.52913883,
2372,36,azure2,T3,T3-133,02-Trackers,5.617838732,35.52921173,
2373,37,azure2,T3,T3-133,02-Trackers,5.617836832,35.52927523,
2374,38,azure2,T3,T3-133,02-Trackers,5.617834632,35.52934823,
2375,1,azure2,T3,T3-134,02-Trackers,5.618076032,35.52671273,
2376,2,azure2,T3,T3-134,02-Trackers,5.618073832,35.52678573,
2377,3,azure2,T3,T3-134,02-Trackers,5.618071532,35.52686143,
2378,4,azure2,T3,T3-134,02-Trackers,5.618069332,35.52693433,
2379,5,azure2,T3,T3-134,02-Trackers,5.618067432,35.52699783,
2380,6,azure2,T3,T3-134,02-Trackers,5.618065232,35.52707073,
2381,7,azure2,T3,T3-134,02-Trackers,5.618062932,35.52714643,
2382,8,azure2,T3,T3-134,02-Trackers,5.618060732,35.52721943,
2383,9,azure2,T3,T3-134,02-Trackers,5.618058832,35.52728293,
2384,10,azure2,T3,T3-134,02-Trackers,5.618056532,35.52735593,
2385,11,azure2,T3,T3-134,02-Trackers,5.618054332,35.52743153,
2386,12,azure2,T3,T3-134,02-Trackers,5.618052032,35.52750453,
2387,13,azure2,T3,T3-134,02-Trackers,5.618050132,35.52756803,
2388,14,azure2,T3,T3-134,02-Trackers,5.618047932,35.52764103,
2389,15,azure2,T3,T3-134,02-Trackers,5.618045632,35.52771673,
2390,16,azure2,T3,T3-134,02-Trackers,5.618043432,35.52778963,
2391,17,azure2,T3,T3-134,02-Trackers,5.618041532,35.52785313,
2392,18,azure2,T3,T3-134,02-Trackers,5.618039332,35.52792613,
2393,21,azure2,T3,T3-135,02-Trackers,5.618032932,35.52813823,
2394,22,azure2,T3,T3-135,02-Trackers,5.618030732,35.52821123,
2395,23,azure2,T3,T3-135,02-Trackers,5.618028432,35.52828683,
2396,24,azure2,T3,T3-135,02-Trackers,5.618026232,35.52835983,
2397,25,azure2,T3,T3-135,02-Trackers,5.618024232,35.52842333,
2398,26,azure2,T3,T3-135,02-Trackers,5.618022032,35.52849633,
2399,27,azure2,T3,T3-135,02-Trackers,5.618019832,35.52857193,
2400,28,azure2,T3,T3-135,02-Trackers,5.618017532,35.52864493,
2401,29,azure2,T3,T3-135,02-Trackers,5.618015632,35.52870833,
2402,30,azure2,T3,T3-135,02-Trackers,5.618013432,35.52878133,
2403,31,azure2,T3,T3-135,02-Trackers,5.618011132,35.52885703,
2404,32,azure2,T3,T3-135,02-Trackers,5.618008932,35.52892993,
2405,33,azure2,T3,T3-135,02-Trackers,5.618007032,35.52899353,
2406,34,azure2,T3,T3-135,02-Trackers,5.618004832,35.52906643,
2407,35,azure2,T3,T3-135,02-Trackers,5.618002532,35.52914213,
2408,36,azure2,T3,T3-135,02-Trackers,5.618000332,35.52921513,
2409,37,azure2,T3,T3-135,02-Trackers,5.617998432,35.52927853,
2410,38,azure2,T3,T3-135,02-Trackers,5.617996232,35.52935153,
2411,1,azure2,T3,T3-136,02-Trackers,5.618237632,35.52671603,
2412,2,azure2,T3,T3-136,02-Trackers,5.618235432,35.52678903,
2413,3,azure2,T3,T3-136,02-Trackers,5.618233132,35.52686473,
2414,4,azure2,T3,T3-136,02-Trackers,5.618230932,35.52693773,
2415,5,azure2,T3,T3-136,02-Trackers,5.618229032,35.52700113,
2416,6,azure2,T3,T3-136,02-Trackers,5.618226832,35.52707413,
2417,7,azure2,T3,T3-136,02-Trackers,5.618224532,35.52714983,
2418,8,azure2,T3,T3-136,02-Trackers,5.618222332,35.52722273,
2419,9,azure2,T3,T3-136,02-Trackers,5.618220332,35.52728623,
2420,10,azure2,T3,T3-136,02-Trackers,5.618218132,35.52735923,
2421,11,azure2,T3,T3-136,02-Trackers,5.618215832,35.52743493,
2422,12,azure2,T3,T3-136,02-Trackers,5.618213632,35.52750793,
2423,13,azure2,T3,T3-136,02-Trackers,5.618211732,35.52757133,
2424,14,azure2,T3,T3-136,02-Trackers,5.618209532,35.52764433,
2425,15,azure2,T3,T3-136,02-Trackers,5.618207232,35.52772003,
2426,16,azure2,T3,T3-136,02-Trackers,5.618205032,35.52779293,
2427,17,azure2,T3,T3-136,02-Trackers,5.618203132,35.52785643,
2428,18,azure2,T3,T3-136,02-Trackers,5.618200932,35.52792943,
2429,21,azure2,T3,T3-137,02-Trackers,5.618194532,35.52814153,
2430,22,azure2,T3,T3-137,02-Trackers,5.618192332,35.52821453,
2431,23,azure2,T3,T3-137,02-Trackers,5.618190032,35.52829023,
2432,24,azure2,T3,T3-137,02-Trackers,5.618187832,35.52836313,
2433,25,azure2,T3,T3-137,02-Trackers,5.618185832,35.52842663,
2434,26,azure2,T3,T3-137,02-Trackers,5.618183632,35.52849963,
2435,27,azure2,T3,T3-137,02-Trackers,5.618181332,35.52857533,
2436,28,azure2,T3,T3-137,02-Trackers,5.618179132,35.52864823,
2437,29,azure2,T3,T3-137,02-Trackers,5.618177232,35.52871173,
2438,30,azure2,T3,T3-137,02-Trackers,5.618175032,35.52878463,
2439,31,azure2,T3,T3-137,02-Trackers,5.618172732,35.52886033,
2440,32,azure2,T3,T3-137,02-Trackers,5.618170532,35.52893333,
2441,33,azure2,T3,T3-137,02-Trackers,5.618168632,35.52899683,
2442,34,azure2,T3,T3-137,02-Trackers,5.618166432,35.52906983,
2443,35,azure2,T3,T3-137,02-Trackers,5.618164132,35.52914543,
2444,36,azure2,T3,T3-137,02-Trackers,5.618161932,35.52921843,
2445,37,azure2,T3,T3-137,02-Trackers,5.618160032,35.52928193,
2446,38,azure2,T3,T3-137,02-Trackers,5.618157832,35.52935483,
2447,1,azure2,T3,T3-138,02-Trackers,5.618399232,35.52671943,
2448,2,azure2,T3,T3-138,02-Trackers,5.618397032,35.52679243,
2449,3,azure2,T3,T3-138,02-Trackers,5.618394732,35.52686803,
2450,4,azure2,T3,T3-138,02-Trackers,5.618392532,35.52694103,
2451,5,azure2,T3,T3-138,02-Trackers,5.618390632,35.52700453,
2452,6,azure2,T3,T3-138,02-Trackers,5.618388332,35.52707743,
2453,7,azure2,T3,T3-138,02-Trackers,5.618386132,35.52715313,
2454,8,azure2,T3,T3-138,02-Trackers,5.618383832,35.52722613,
2455,9,azure2,T3,T3-138,02-Trackers,5.618381932,35.52728953,
2456,10,azure2,T3,T3-138,02-Trackers,5.618379732,35.52736253,
2457,11,azure2,T3,T3-138,02-Trackers,5.618377432,35.52743823,
2458,12,azure2,T3,T3-138,02-Trackers,5.618375232,35.52751123,
2459,13,azure2,T3,T3-138,02-Trackers,5.618373332,35.52757473,
2460,14,azure2,T3,T3-138,02-Trackers,5.618371132,35.52764763,
2461,15,azure2,T3,T3-138,02-Trackers,5.618368832,35.52772333,
2462,16,azure2,T3,T3-138,02-Trackers,5.618366632,35.52779633,
2463,17,azure2,T3,T3-138,02-Trackers,5.618364732,35.52785983,
2464,18,azure2,T3,T3-138,02-Trackers,5.618362532,35.52793273,
2465,21,azure2,T3,T3-139,02-Trackers,5.618356032,35.52814483,
2466,22,azure2,T3,T3-139,02-Trackers,5.618353832,35.52821783,
2467,23,azure2,T3,T3-139,02-Trackers,5.618351532,35.52829353,
2468,24,azure2,T3,T3-139,02-Trackers,5.618349332,35.52836653,
2469,25,azure2,T3,T3-139,02-Trackers,5.618347432,35.52842993,
2470,26,azure2,T3,T3-139,02-Trackers,5.618345232,35.52850293,
2471,27,azure2,T3,T3-139,02-Trackers,5.618342932,35.52857863,
2472,28,azure2,T3,T3-139,02-Trackers,5.618340732,35.52865163,
2473,29,azure2,T3,T3-139,02-Trackers,5.618338832,35.52871503,
2474,30,azure2,T3,T3-139,02-Trackers,5.618336632,35.52878803,
2475,31,azure2,T3,T3-139,02-Trackers,5.618334332,35.52886363,
2476,32,azure2,T3,T3-139,02-Trackers,5.618332132,35.52893663,
2477,33,azure2,T3,T3-139,02-Trackers,5.618330232,35.52900013,
2478,34,azure2,T3,T3-139,02-Trackers,5.618328032,35.52907313,
2479,35,azure2,T3,T3-139,02-Trackers,5.618325732,35.52914883,
2480,36,azure2,T3,T3-139,02-Trackers,5.618323532,35.52922173,
2481,37,azure2,T3,T3-139,02-Trackers,5.618321532,35.52928523,
2482,38,azure2,T3,T3-139,02-Trackers,5.618319332,35.52935823,
2483,1,azure2,T3,T3-140,02-Trackers,5.618560832,35.52672273,
2484,2,azure2,T3,T3-140,02-Trackers,5.618558632,35.52679573,
2485,3,azure2,T3,T3-140,02-Trackers,5.618556332,35.52687143,
2486,4,azure2,T3,T3-140,02-Trackers,5.618554132,35.52694433,
2487,5,azure2,T3,T3-140,02-Trackers,5.618552132,35.52700783,
2488,6,azure2,T3,T3-140,02-Trackers,5.618549932,35.52708083,
2489,7,azure2,T3,T3-140,02-Trackers,5.618547632,35.52715653,
2490,8,azure2,T3,T3-140,02-Trackers,5.618545432,35.52722943,
2491,9,azure2,T3,T3-140,02-Trackers,5.618543532,35.52729293,
2492,10,azure2,T3,T3-140,02-Trackers,5.618541332,35.52736593,
2493,11,azure2,T3,T3-140,02-Trackers,5.618539032,35.52744153,
2494,12,azure2,T3,T3-140,02-Trackers,5.618536832,35.52751453,
2495,13,azure2,T3,T3-140,02-Trackers,5.618534932,35.52757803,
2496,14,azure2,T3,T3-140,02-Trackers,5.618532732,35.52765103,
2497,15,azure2,T3,T3-140,02-Trackers,5.618530432,35.52772663,
2498,16,azure2,T3,T3-140,02-Trackers,5.618528232,35.52779963,
2499,17,azure2,T3,T3-140,02-Trackers,5.618526332,35.52786313,
2500,18,azure2,T3,T3-140,02-Trackers,5.618524132,35.52793613,
2501,21,azure2,T3,T3-141,02-Trackers,5.618517632,35.52814823,
2502,22,azure2,T3,T3-141,02-Trackers,5.618515432,35.52822113,
2503,23,azure2,T3,T3-141,02-Trackers,5.618513132,35.52829683,
2504,24,azure2,T3,T3-141,02-Trackers,5.618510932,35.52836983,
2505,25,azure2,T3,T3-141,02-Trackers,5.618509032,35.52843323,
2506,26,azure2,T3,T3-141,02-Trackers,5.618506832,35.52850623,
2507,27,azure2,T3,T3-141,02-Trackers,5.618504532,35.52858193,
2508,28,azure2,T3,T3-141,02-Trackers,5.618502332,35.52865483,
2509,29,azure2,T3,T3-141,02-Trackers,5.618500432,35.52871843,
2510,30,azure2,T3,T3-141,02-Trackers,5.618498232,35.52879143,
2511,31,azure2,T3,T3-141,02-Trackers,5.618495932,35.52886703,
2512,32,azure2,T3,T3-141,02-Trackers,5.618493732,35.52894003,
2513,33,azure2,T3,T3-141,02-Trackers,5.618491832,35.52900343,
2514,34,azure2,T3,T3-141,02-Trackers,5.618489532,35.52907643,
2515,35,azure2,T3,T3-141,02-Trackers,5.618487332,35.52915213,
2516,36,azure2,T3,T3-141,02-Trackers,5.618485032,35.52922503,
2517,37,azure2,T3,T3-141,02-Trackers,5.618483132,35.52928853,
2518,38,azure2,T3,T3-141,02-Trackers,5.618480932,35.52936153,
2519,1,azure2,T3,T3-142,02-Trackers,5.618722432,35.52672603,
2520,2,azure2,T3,T3-142,02-Trackers,5.618720232,35.52679903,
2521,3,azure2,T3,T3-142,02-Trackers,5.618717932,35.52687473,
2522,4,azure2,T3,T3-142,02-Trackers,5.618715732,35.52694773,
2523,5,azure2,T3,T3-142,02-Trackers,5.618713732,35.52701113,
2524,6,azure2,T3,T3-142,02-Trackers,5.618711532,35.52708413,
2525,7,azure2,T3,T3-142,02-Trackers,5.618709232,35.52715983,
2526,8,azure2,T3,T3-142,02-Trackers,5.618707032,35.52723283,
2527,9,azure2,T3,T3-142,02-Trackers,5.618705132,35.52729623,
2528,10,azure2,T3,T3-142,02-Trackers,5.618702932,35.52736923,
2529,11,azure2,T3,T3-142,02-Trackers,5.618700632,35.52744493,
2530,12,azure2,T3,T3-142,02-Trackers,5.618698432,35.52751783,
2531,13,azure2,T3,T3-142,02-Trackers,5.618696532,35.52758133,
